datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celsius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Cloud_Cover_decimalFraction,Surface_Level_Barometric_Pressure_pascal
2010-09-29 17:40:00,1.91593841237134,9.57,85.958,0.564,0.25,102450.8
2010-09-29 17:50:00,1.93248027156812,9.48,87.792,0,0.24,102454.2
2010-09-29 18:00:00,1.95818078838497,9.33,89.625,0,0.22,102457.5
2010-09-29 18:10:00,1.90573922665196,9.12,91.083,0,0.21,102460.4
2010-09-29 18:20:00,1.67823985174945,9.01,91.417,0,0.2,102462.1
2010-09-29 18:30:00,1.70063811553193,8.96,91.75,0,0.18,102463.8
2010-09-29 18:40:00,1.54404986966095,8.77,92.083,0,0.17,102465.4
2010-09-29 18:50:00,1.81201352092086,8.69,92.417,0,0.15,102467.1
2010-09-29 19:00:00,1.82407017408871,8.7,92.75,0,0.14,102468.8
2010-09-29 19:10:00,1.38854780256209,8.69,93.042,0,0.13,102471.3
2010-09-29 19:20:00,1.26073708599375,8.54,93.208,0,0.13,102476.3
2010-09-29 19:30:00,1.4195946604577,8.32,93.375,0,0.13,102481.2
2010-09-29 19:40:00,1.63144261314948,8.21,93.542,0,0.14,102486.2
2010-09-29 19:50:00,1.60728964409032,8.16,93.708,0,0.14,102491.2
2010-09-29 20:00:00,1.88521537231161,8.02,93.875,0,0.14,102496.3
2010-09-29 20:10:00,1.78256023741135,7.8,94.042,0,0.14,102500.4
2010-09-29 20:20:00,1.79922483308785,7.79,94.208,0,0.14,102502.1
2010-09-29 20:30:00,1.79488662594605,7.68,94.375,0,0.14,102503.7
2010-09-29 20:40:00,1.50897349214623,7.73,94.542,0,0.15,102505.4
2010-09-29 20:50:00,1.55815788673677,7.8,94.708,0,0.15,102507.1
2010-09-29 21:00:00,1.93256021898413,7.61,94.875,0,0.15,102508.8
2010-09-29 21:10:00,1.87347164376726,7.42,95,0,0.15,102511.2
2010-09-29 21:20:00,2.07797714135647,7.4,95,0,0.15,102516.2
2010-09-29 21:30:00,2.24151488953342,7.21,95,0,0.15,102521.3
2010-09-29 21:40:00,1.63950266849432,7.07,95,0,0.16,102526.3
2010-09-29 21:50:00,1.08455705244123,7.15,95,0,0.16,102531.2
2010-09-29 22:00:00,0.326038341303596,7.15,95,0,0.16,102536.2
2010-09-29 22:10:00,0.153652204670158,6.75,95,0,0.16,102540.4
2010-09-29 22:20:00,0.459847800908083,6.18,95,0,0.16,102542.1
2010-09-29 22:30:00,0.0968297474952816,5.57,95,0,0.16,102543.8
2010-09-29 22:40:00,0.149164338901763,5.3,95,0,0.17,102545.4
2010-09-29 22:50:00,0.16542369842317,5.25,95,0,0.17,102547.1
2010-09-29 23:00:00,0.393451394710961,5.32,95,0,0.17,102548.7
2010-09-29 23:10:00,0.480634996645063,5.59,95,0,0.17,102550
2010-09-29 23:20:00,1.23427590108533,6.22,95,0,0.17,102550
2010-09-29 23:30:00,1.07413825925716,6.54,95,0,0.17,102550
2010-09-29 23:40:00,1.09577963113027,6.62,95,0,0.18,102550
2010-09-29 23:50:00,0.917004362039789,6.65,95,0,0.18,102550
2010-09-30 00:00:00,0.495100999797011,6.48,95,0,0.18,102550
2010-09-30 00:10:00,0.205975726725262,5.74,95,0,0.18,102549.6
2010-09-30 00:20:00,0.315412428417144,5.69,95,0,0.18,102547.9
2010-09-30 00:30:00,0.925605207418368,6.27,95,0,0.18,102546.3
2010-09-30 00:40:00,0.918340350850381,6.44,95,0,0.19,102544.6
2010-09-30 00:50:00,0.296971379092329,5.96,95,0,0.19,102542.9
2010-09-30 01:00:00,0.311708196876502,4.92,95,0,0.19,102541.2
2010-09-30 01:10:00,0.174427635425124,4.65,95.042,0,0.19,102539.6
2010-09-30 01:20:00,0.314128954412038,4.64,95.208,0,0.19,102537.9
2010-09-30 01:30:00,1.14700305143448,4.96,95.375,0,0.19,102536.2
2010-09-30 01:40:00,1.99189658366091,6.1,95.542,0,0.2,102534.6
2010-09-30 01:50:00,1.72779657367411,6.28,95.708,0,0.2,102532.9
2010-09-30 02:00:00,1.78188692121582,6.23,95.875,0,0.2,102531.2
2010-09-30 02:10:00,1.4232375065322,6.06,96,0,0.2,102529.6
2010-09-30 02:20:00,1.34655857652016,5.99,96,0,0.2,102527.9
2010-09-30 02:30:00,1.6986997969035,6.07,96,0,0.2,102526.3
2010-09-30 02:40:00,1.35330447424074,6.07,96,0,0.21,102524.6
2010-09-30 02:50:00,1.27056562207546,6,96,0,0.21,102522.9
2010-09-30 03:00:00,1.3823168956502,6.03,96,0,0.21,102521.3
2010-09-30 03:10:00,1.54628651937472,6.28,96,0,0.21,102519.6
2010-09-30 03:20:00,1.86441545799213,6.41,96,0,0.21,102517.9
2010-09-30 03:30:00,1.32954917171198,6.28,96,0,0.21,102516.2
2010-09-30 03:40:00,1.2902422253205,6.25,96,0,0.22,102514.6
2010-09-30 03:50:00,1.44044194607072,6.34,96,0,0.22,102512.9
2010-09-30 04:00:00,1.2811127975319,6.15,96,0,0.22,102511.2
2010-09-30 04:10:00,1.39312167451375,5.93,96,0,0.22,102510
2010-09-30 04:20:00,1.183,5.8,96,0,0.22,102510
2010-09-30 04:30:00,1.0904833790572,5.72,96,0,0.22,102510
2010-09-30 04:40:00,1.37109481801953,5.7,96,0,0.23,102510
2010-09-30 04:50:00,1.21649003284038,5.62,96,0,0.23,102510
2010-09-30 05:00:00,1.19358828747605,5.63,96,0,0.23,102510
2010-09-30 05:10:00,1.3828680341956,5.59,96,0.06,0.23,102511.2
2010-09-30 05:20:00,1.15560027691239,5.49,96,0,0.23,102516.2
2010-09-30 05:30:00,1.24310096130604,5.43,96,0.327,0.23,102521.3
2010-09-30 05:40:00,1.12924753707945,5.43,96,0.327,0.24,102526.3
2010-09-30 05:50:00,0.888369292580512,5.41,96,1.337,0.24,102531.2
2010-09-30 06:00:00,1.08003564755984,5.45,96,4.934,0.24,102536.2
2010-09-30 06:10:00,1.27325174258667,5.49,96,7.46,0.24,102541.2
2010-09-30 06:20:00,1.23136103560248,5.33,96,10.045,0.24,102546.3
2010-09-30 06:30:00,1.00611381065961,5.26,96,19.44,0.24,102551.3
2010-09-30 06:40:00,1.29918628379459,5.36,96,32.345,0.25,102556.2
2010-09-30 06:50:00,1.04115560796646,5.43,96,44.11,0.25,102561.2
2010-09-30 07:00:00,1.25917631807464,5.62,96,82.85,0.25,102566.2
2010-09-30 07:10:00,1.18891967769063,5.8,96,115.55,0.25,102570
2010-09-30 07:20:00,0.843721518037794,5.81,96,135.2,0.24,102570
2010-09-30 07:30:00,0.90071971223017,5.83,96,151.95,0.24,102570
2010-09-30 07:40:00,0.690814012596734,5.91,96,168.5,0.23,102570
2010-09-30 07:50:00,0.631494259673039,6.12,96,195.65,0.22,102570
2010-09-30 08:00:00,0.906625060319866,6.26,96,227.85,0.22,102570
2010-09-30 08:10:00,1.06216994873702,6.44,95.958,260.4,0.21,102570
2010-09-30 08:20:00,1.04589148576705,6.83,95.792,259.75,0.2,102570
2010-09-30 08:30:00,1.16195094560829,6.85,95.625,213.25,0.2,102570
2010-09-30 08:40:00,1.13423895189682,6.81,95.458,208,0.19,102570
2010-09-30 08:50:00,0.95734842142242,6.77,95.292,229.05,0.18,102570
2010-09-30 09:00:00,1.04081506522533,6.97,95.125,235.5,0.18,102570
2010-09-30 09:10:00,0.807853947195903,7.25,94.542,319.9,0.17,102570
2010-09-30 09:20:00,0.727233112557452,7.69,92.708,366.4,0.16,102570
2010-09-30 09:30:00,0.672405383678626,8.32,90.875,375.25,0.16,102570
2010-09-30 09:40:00,0.660461959540442,8.67,89.042,392.2,0.15,102570
2010-09-30 09:50:00,0.59775329359193,8.82,87.208,406.45,0.14,102570
2010-09-30 10:00:00,0.555951436728065,9.23,85.375,421.9,0.14,102570
2010-09-30 10:10:00,0.52652160449501,9.47,83.667,428.85,0.14,102568.8
2010-09-30 10:20:00,0.499649877414175,9.75,82.333,440.85,0.16,102563.8
2010-09-30 10:30:00,0.709383535190943,10.02,81,403.6,0.18,102558.8
2010-09-30 10:40:00,0.741060051547781,9.91,79.667,409.25,0.2,102553.7
2010-09-30 10:50:00,0.44400225224654,10.14,78.333,460.8,0.22,102548.7
2010-09-30 11:00:00,0.843470212870615,10.39,77,423.95,0.24,102543.8
2010-09-30 11:10:00,1.18684118566892,10.22,75.708,335.65,0.26,102537.9
2010-09-30 11:20:00,1.28206396096295,10.15,74.542,186.1,0.28,102529.6
2010-09-30 11:30:00,1.18771208632395,10.34,73.375,481,0.3,102521.3
2010-09-30 11:40:00,1.00123973153286,10.68,72.208,478.8,0.32,102512.9
2010-09-30 11:50:00,0.994128764295652,10.77,71.042,365.25,0.34,102504.6
2010-09-30 12:00:00,1.10319989122552,11.01,69.875,467.65,0.36,102496.3
2010-09-30 12:10:00,0.699057937513051,11.38,68.75,466.75,0.38,102489.2
2010-09-30 12:20:00,0.705866842966859,11.6,67.75,466.95,0.38,102485.8
2010-09-30 12:30:00,1.12387988682065,11.61,66.75,458.4,0.38,102482.5
2010-09-30 12:40:00,0.498595026048195,11.7,65.75,454.95,0.38,102479.2
2010-09-30 12:50:00,0.89672348023234,11.91,64.75,455.4,0.38,102475.8
2010-09-30 13:00:00,0.24256339377573,12.26,63.75,449.65,0.38,102472.5
2010-09-30 13:10:00,0.788114839347668,12.73,62.667,450.1,0.38,102469.2
2010-09-30 13:20:00,0.661193617634048,12.94,61.333,431.3,0.38,102465.8
2010-09-30 13:30:00,1.5961215492562,12.81,60,421.55,0.38,102462.5
2010-09-30 13:40:00,1.23171181694421,12.58,58.667,253.55,0.38,102459.2
2010-09-30 13:50:00,1.05526157894619,12.53,57.333,412.95,0.38,102455.8
2010-09-30 14:00:00,1.80354345664306,12.7,56,394.2,0.38,102452.5
2010-09-30 14:10:00,1.82691680160866,12.64,55.292,349.85,0.37,102448.7
2010-09-30 14:20:00,0.703778374205971,12.84,56.458,345.5,0.35,102443.8
2010-09-30 14:30:00,1.07200046641781,13,57.625,305.8,0.33,102438.8
2010-09-30 14:40:00,0.2169239498073,12.99,58.792,292.8,0.31,102433.8
2010-09-30 14:50:00,1.08250173210023,12.84,59.958,251.65,0.29,102428.7
2010-09-30 15:00:00,0.906099884118743,12.85,61.125,284.25,0.27,102423.7
2010-09-30 15:10:00,1.72822683696325,12.81,62.208,262.65,0.25,102418.8
2010-09-30 15:20:00,1.97628464549012,12.68,63.042,243.8,0.23,102413.8
2010-09-30 15:30:00,2.19605305036103,12.65,63.875,191.45,0.21,102408.8
2010-09-30 15:40:00,2.06470579017932,12.59,64.708,92.205,0.19,102403.7
2010-09-30 15:50:00,1.90490760930813,12.55,65.542,33.85,0.17,102398.7
2010-09-30 16:00:00,2.33284825910302,12.45,66.375,32.095,0.15,102393.8
2010-09-30 16:10:00,1.89537674355258,12.38,67.708,30.79,0.13,102389.6
2010-09-30 16:20:00,1.81273715689837,12.25,70.542,27.67,0.12,102387.9
2010-09-30 16:30:00,1.5888023791523,12.11,73.375,25.085,0.11,102386.2
2010-09-30 16:40:00,1.5212626334726,11.93,76.208,21.72,0.11,102384.6
2010-09-30 16:50:00,1.90070644761362,11.57,79.042,19.375,0.1,102382.9
2010-09-30 17:00:00,1.75454979980621,11.32,81.875,16.88,0.09,102381.2
2010-09-30 17:10:00,1.68538452585753,10.98,84.292,14.92,0.08,102380.8
2010-09-30 17:20:00,1.91364625780211,10.52,85.458,9.035,0.08,102384.2
2010-09-30 17:30:00,2.03823698327746,10.14,86.625,3.506,0.07,102387.5
2010-09-30 17:40:00,2.03795240376217,9.81,87.792,0.951,0.06,102390.8
2010-09-30 17:50:00,2.63149577236978,9.48,88.958,0,0.06,102394.2
2010-09-30 18:00:00,2.74226767475387,9.41,90.125,0,0.05,102397.5
2010-09-30 18:10:00,2.65599039907903,9.3,91.083,0,0.04,102400.8
2010-09-30 18:20:00,2.77713125365007,9.02,91.417,0,0.03,102404.2
2010-09-30 18:30:00,2.70263519550827,8.8,91.75,0,0.03,102407.5
2010-09-30 18:40:00,2.60805540585318,8.71,92.083,0,0.02,102410.8
2010-09-30 18:50:00,2.69808302318517,8.6,92.417,0,0.01,102414.2
2010-09-30 19:00:00,2.78289381759348,8.45,92.75,0,0.01,102417.5
2010-09-30 19:10:00,2.85169510993023,8.32,93.042,0,0,102420.8
2010-09-30 19:20:00,3.10215731387046,8.18,93.208,0,0,102424.2
2010-09-30 19:30:00,2.8911355900407,8.07,93.375,0,0,102427.5
2010-09-30 19:40:00,2.82804844371521,8.05,93.542,0,0.01,102430.8
2010-09-30 19:50:00,2.53320113690169,8.04,93.708,0,0.01,102434.2
2010-09-30 20:00:00,2.54882894679106,7.97,93.875,0,0.01,102437.5
2010-09-30 20:10:00,2.3487922428346,7.91,94.042,0,0.01,102440.4
2010-09-30 20:20:00,2.05082032367538,7.8,94.208,0,0.01,102442.1
2010-09-30 20:30:00,1.63832750083736,7.71,94.375,0,0.01,102443.8
2010-09-30 20:40:00,1.44712853610175,7.54,94.542,0,0.02,102445.4
2010-09-30 20:50:00,1.39153045241561,7.35,94.708,0,0.02,102447.1
2010-09-30 21:00:00,1.04707210830964,7.24,94.875,0,0.02,102448.7
2010-09-30 21:10:00,0.831471587007037,7.2,95,0,0.02,102450.4
2010-09-30 21:20:00,1.07846233128469,7.16,95,0,0.02,102452.1
2010-09-30 21:30:00,1.44997827569933,6.83,95,0,0.03,102453.7
2010-09-30 21:40:00,1.65640635111074,6.52,95,0,0.03,102455.4
2010-09-30 21:50:00,1.47540672358506,6.32,95,0,0.03,102457.1
2010-09-30 22:00:00,1.05819894159841,6.24,95,0,0.03,102458.8
2010-09-30 22:10:00,0.578498055312203,6.43,95,0,0.03,102460.8
2010-09-30 22:20:00,0.416677333196804,6.63,95,0,0.03,102464.2
2010-09-30 22:30:00,0.588695167297983,6.51,95,0,0.04,102467.5
2010-09-30 22:40:00,0.977884451251782,6.15,95,0,0.04,102470.8
2010-09-30 22:50:00,1.24308809020117,5.97,95,0,0.04,102474.2
2010-09-30 23:00:00,0.805437769166557,5.73,95,0,0.04,102477.5
2010-09-30 23:10:00,0.649585252295648,5.63,95.042,0,0.04,102480
2010-09-30 23:20:00,0.583552054233382,5.53,95.208,0,0.05,102480
2010-09-30 23:30:00,0.444658295773283,5.34,95.375,0,0.05,102480
2010-09-30 23:40:00,0.709728116957473,5,95.542,0,0.05,102480
2010-09-30 23:50:00,0.673968842009777,4.95,95.708,0,0.05,102480
2010-10-01 00:00:00,0.395001265820757,5.38,95.875,0,0.05,102480
2010-10-01 00:10:00,0.411951453450525,5.29,96,0,0.05,102479.6
2010-10-01 00:20:00,0.628134539728552,5.22,96,0,0.06,102477.9
2010-10-01 00:30:00,0.725133091232223,5.37,96,0,0.06,102476.3
2010-10-01 00:40:00,0.554661157825208,5.52,96,0,0.06,102474.6
2010-10-01 00:50:00,0.809276219840914,5.53,96,0,0.06,102472.9
2010-10-01 01:00:00,0.779236806112237,5.33,96,0,0.06,102471.3
2010-10-01 01:10:00,0.790939947151489,4.95,96,0,0.07,102469.2
2010-10-01 01:20:00,0.91340078826329,4.88,96,0,0.07,102465.8
2010-10-01 01:30:00,0.862082362654521,4.86,96,0,0.07,102462.5
2010-10-01 01:40:00,0.784801885828519,4.78,96,0,0.07,102459.2
2010-10-01 01:50:00,1.25523304609144,4.93,96,0,0.07,102455.8
2010-10-01 02:00:00,1.42732266849511,5.16,96,0,0.07,102452.5
2010-10-01 02:10:00,1.20896195142775,4.84,96,0,0.08,102450
2010-10-01 02:20:00,1.01256209686122,4.59,96,0,0.08,102450
2010-10-01 02:30:00,1.13027651484051,4.65,96,0,0.08,102450
2010-10-01 02:40:00,1.22915458751127,4.84,96,0,0.08,102450
2010-10-01 02:50:00,1.08765297774612,4.61,96,0,0.08,102450
2010-10-01 03:00:00,0.935213344643884,4.46,96,0,0.09,102450
2010-10-01 03:10:00,0.695589677899263,4.37,96,0,0.09,102449.6
2010-10-01 03:20:00,0.783890298447429,4.32,96,0,0.09,102447.9
2010-10-01 03:30:00,0.757714985994074,4.45,96,0,0.09,102446.3
2010-10-01 03:40:00,0.854279228355694,4.68,96,0,0.09,102444.6
2010-10-01 03:50:00,1.0969945305242,4.64,96,0,0.09,102442.9
2010-10-01 04:00:00,1.26410007515228,4.25,96,0,0.1,102441.2
2010-10-01 04:10:00,1.36226282339349,4.26,96,0,0.1,102440
2010-10-01 04:20:00,1.05678758508983,4.19,96,0,0.1,102440
2010-10-01 04:30:00,0.861721532747093,4.17,96,0,0.1,102440
2010-10-01 04:40:00,0.634527383175856,3.99,96,0,0.1,102440
2010-10-01 04:50:00,0.575420715650732,4.04,96,0,0.11,102440
2010-10-01 05:00:00,0.829470312910595,4.08,96,0,0.11,102440
2010-10-01 05:10:00,1.10763757610511,4.12,96,0,0.11,102440.8
2010-10-01 05:20:00,0.843099045189828,3.9,96,0,0.11,102444.2
2010-10-01 05:30:00,1.07669958670002,3.72,96,0,0.11,102447.5
2010-10-01 05:40:00,1.00168907351533,3.63,96,0.119,0.11,102450.8
2010-10-01 05:50:00,0.843531267944467,3.42,96,1.248,0.12,102454.2
2010-10-01 06:00:00,1.13220581167913,3.45,96,4.369,0.12,102457.5
2010-10-01 06:10:00,0.854318441800246,3.51,96,7.965,0.12,102460.8
2010-10-01 06:20:00,0.638730772704745,3.41,96,13.11,0.12,102464.2
2010-10-01 06:30:00,0.543089311255525,3.44,96,26.1,0.12,102467.5
2010-10-01 06:40:00,0.986778597254724,3.4,96,42.235,0.13,102470.8
2010-10-01 06:50:00,1.02305913807561,3.47,96,63.295,0.13,102474.2
2010-10-01 07:00:00,0.724155370069159,3.69,96,79.085,0.13,102477.5
2010-10-01 07:10:00,0.439331310061097,4.02,95.958,105.35,0.13,102480
2010-10-01 07:20:00,0.445495230053028,4.18,95.792,120.45,0.13,102480
2010-10-01 07:30:00,0.651150520233225,4.81,95.625,155.75,0.13,102480
2010-10-01 07:40:00,0.680712861638444,4.89,95.458,179.25,0.13,102480
2010-10-01 07:50:00,0.73627168898444,5.2,95.292,199.3,0.13,102480
2010-10-01 08:00:00,0.569590203567442,5.81,95.125,219.65,0.13,102480
2010-10-01 08:10:00,0.32584965858506,6.26,94.708,235.7,0.13,102480.4
2010-10-01 08:20:00,0.191801981220216,6.78,93.542,251.6,0.13,102482.1
2010-10-01 08:30:00,0.787561426175762,7.22,92.375,266.3,0.13,102483.8
2010-10-01 08:40:00,0.76135274347703,7.51,91.208,279.45,0.13,102485.4
2010-10-01 08:50:00,0.840172601314754,7.68,90.042,291.65,0.13,102487.1
2010-10-01 09:00:00,1.06260246564743,7.88,88.875,305.8,0.13,102488.8
2010-10-01 09:10:00,1.24402572320672,8.1,87.333,324.95,0.13,102490.4
2010-10-01 09:20:00,1.0094419250259,8.28,84.667,346.4,0.13,102492.1
2010-10-01 09:30:00,0.644512218658421,8.55,82,365.85,0.13,102493.8
2010-10-01 09:40:00,0.535800335946143,9.07,79.333,384.55,0.13,102495.4
2010-10-01 09:50:00,0.804117528723258,9.82,76.667,400.15,0.13,102497.1
2010-10-01 10:00:00,1.02275363602385,10.39,74,401.05,0.13,102498.7
2010-10-01 10:10:00,0.94988683536514,10.79,71.875,420.45,0.13,102499.2
2010-10-01 10:20:00,0.686791089051103,11.03,71.375,427.05,0.13,102495.8
2010-10-01 10:30:00,0.658544607448881,10.77,70.875,431.8,0.13,102492.5
2010-10-01 10:40:00,0.667308024828115,10.77,70.375,439.55,0.13,102489.2
2010-10-01 10:50:00,0.923520438322834,10.96,69.875,444.6,0.13,102485.8
2010-10-01 11:00:00,1.3230438390318,11.01,69.375,450.3,0.13,102482.5
2010-10-01 11:10:00,1.01986518716936,11.09,68.75,446.95,0.13,102479.6
2010-10-01 11:20:00,0.708263369093729,11.32,67.75,455.85,0.13,102477.9
2010-10-01 11:30:00,0.581344132162698,11.64,66.75,457.85,0.13,102476.3
2010-10-01 11:40:00,0.706499115356842,11.84,65.75,460,0.13,102474.6
2010-10-01 11:50:00,1.14907353985722,11.78,64.75,460.4,0.13,102472.9
2010-10-01 12:00:00,0.785949743940413,11.77,63.75,462.15,0.13,102471.3
2010-10-01 12:10:00,0.839611815066939,12.03,62.625,460.9,0.13,102469.2
2010-10-01 12:20:00,1.46112456690044,12.07,61.125,457.25,0.13,102465.8
2010-10-01 12:30:00,0.838238629508328,12.36,59.625,449.05,0.13,102462.5
2010-10-01 12:40:00,1.31256390320624,12.5,58.125,454.85,0.13,102459.2
2010-10-01 12:50:00,0.785216530646165,12.5,56.625,436.25,0.13,102455.8
2010-10-01 13:00:00,0.529225849708799,12.71,55.125,458.3,0.13,102452.5
2010-10-01 13:10:00,1.06649566337609,12.81,54.542,452.1,0.13,102449.2
2010-10-01 13:20:00,1.7966017922734,12.6,56.708,403.5,0.15,102445.8
2010-10-01 13:30:00,1.18784847518528,12.57,58.875,397.75,0.16,102442.5
2010-10-01 13:40:00,0.779078943368385,12.7,61.042,206.05,0.18,102439.2
2010-10-01 13:50:00,0.564264122552551,12.75,63.208,113.15,0.19,102435.8
2010-10-01 14:00:00,1.00074372343772,12.69,65.375,93.75,0.2,102432.5
2010-10-01 14:10:00,0.774209274033836,12.57,66.75,111.45,0.22,102429.2
2010-10-01 14:20:00,0.787076235189451,12.47,65.75,121,0.23,102425.8
2010-10-01 14:30:00,0.469220630407488,12.45,64.75,110.3,0.24,102422.5
2010-10-01 14:40:00,0.479985416445125,12.48,63.75,104.4,0.26,102419.2
2010-10-01 14:50:00,0.596242400370856,12.49,62.75,283.45,0.27,102415.8
2010-10-01 15:00:00,0.728615810973108,12.63,61.75,335.95,0.29,102412.5
2010-10-01 15:10:00,1.20356885968357,12.62,61.333,328.7,0.3,102410.4
2010-10-01 15:20:00,1.725245779592,12.88,62.667,297.6,0.31,102412.1
2010-10-01 15:30:00,2.93244011021538,12.97,64,213.65,0.33,102413.8
2010-10-01 15:40:00,2.49010843137402,12.64,65.333,75.38,0.34,102415.4
2010-10-01 15:50:00,2.86735906366817,12.36,66.667,37.385,0.36,102417.1
2010-10-01 16:00:00,2.88713456562038,12.21,68,35.035,0.37,102418.8
2010-10-01 16:10:00,2.52073203653225,12.04,69.792,30.995,0.37,102421.3
2010-10-01 16:20:00,2.57350383718385,11.79,72.958,28.11,0.35,102426.3
2010-10-01 16:30:00,2.29613806205115,11.59,76.125,26.185,0.33,102431.2
2010-10-01 16:40:00,1.98530325139511,11.52,79.292,21.87,0.31,102436.2
2010-10-01 16:50:00,2.09474031803467,11.26,82.458,16.7,0.29,102441.2
2010-10-01 17:00:00,1.99572392880378,10.81,85.625,13.045,0.27,102446.3
2010-10-01 17:10:00,1.5772130483863,10.43,88.167,9.21,0.25,102451.3
2010-10-01 17:20:00,1.23144224387504,10.09,88.833,4.665,0.23,102456.2
2010-10-01 17:30:00,1.84077293548118,9.73,89.5,1.931,0.21,102461.2
2010-10-01 17:40:00,1.59730053527819,9.47,90.167,0.297,0.18,102466.2
2010-10-01 17:50:00,1.55491800426904,9.26,90.833,0,0.16,102471.3
2010-10-01 18:00:00,1.3279401341928,9,91.5,0,0.14,102476.3
2010-10-01 18:10:00,1.2766150555277,8.6,92.083,0,0.12,102481.2
2010-10-01 18:20:00,1.23196266177186,8.23,92.417,0,0.1,102486.2
2010-10-01 18:30:00,1.45482541907955,7.96,92.75,0,0.08,102491.2
2010-10-01 18:40:00,1.46099041749082,7.72,93.083,0,0.06,102496.3
2010-10-01 18:50:00,1.2294071742104,7.46,93.417,0,0.04,102501.3
2010-10-01 19:00:00,1.14685352159724,7.26,93.75,0,0.02,102506.2
2010-10-01 19:10:00,0.986534337973089,7.12,94,0,0,102511.2
2010-10-01 19:20:00,0.931455312937771,6.98,94,0,0.01,102516.2
2010-10-01 19:30:00,0.582383035467209,6.92,94,0,0.01,102521.3
2010-10-01 19:40:00,0.322121095242146,6.78,94,0,0.02,102526.3
2010-10-01 19:50:00,0.102415819090607,6.73,94,0,0.02,102531.2
2010-10-01 20:00:00,0.453971364735707,6.76,94,0,0.03,102536.2
2010-10-01 20:10:00,0.300308175046901,6.72,94.042,0,0.03,102540.4
2010-10-01 20:20:00,0.334013472782162,6.52,94.208,0,0.04,102542.1
2010-10-01 20:30:00,0.352512411129027,6.36,94.375,0,0.04,102543.8
2010-10-01 20:40:00,0.300273208928136,6.2,94.542,0,0.05,102545.4
2010-10-01 20:50:00,0.17109354166654,6.17,94.708,0,0.05,102547.1
2010-10-01 21:00:00,0.518417785188741,6.02,94.875,0,0.06,102548.7
2010-10-01 21:10:00,0.437567137705747,5.63,95,0,0.06,102551.3
2010-10-01 21:20:00,0.545825063550585,5.55,95,0,0.07,102556.2
2010-10-01 21:30:00,0.546209666703181,5.41,95,0,0.08,102561.2
2010-10-01 21:40:00,0.562657977816009,5.32,95,0,0.08,102566.2
2010-10-01 21:50:00,0.265875910905821,5.24,95,0,0.09,102571.3
2010-10-01 22:00:00,0.46598390530146,5.2,95,0,0.09,102576.3
2010-10-01 22:10:00,0.462260748928567,5.16,95,0,0.1,102579.6
2010-10-01 22:20:00,0.41777745271855,5.1,95,0,0.1,102577.9
2010-10-01 22:30:00,0.266593323247226,4.94,95,0,0.11,102576.3
2010-10-01 22:40:00,0.49564906940294,4.95,95,0,0.11,102574.6
2010-10-01 22:50:00,0.477648406257155,4.71,95,0,0.12,102572.9
2010-10-01 23:00:00,0.514218825015187,4.65,95,0,0.12,102571.3
2010-10-01 23:10:00,0.434925280939152,4.42,95,0,0.13,102570.8
2010-10-01 23:20:00,0.426643879599837,4.41,95,0,0.13,102574.2
2010-10-01 23:30:00,0.604511372928583,4.36,95,0,0.14,102577.5
2010-10-01 23:40:00,0.643709561836703,4.22,95,0,0.14,102580.8
2010-10-01 23:50:00,0.549168462313706,3.95,95,0,0.15,102584.2
2010-10-02 00:00:00,0.726509463117997,3.84,95,0,0.15,102587.5
2010-10-02 00:10:00,0.479051145494925,3.75,95,0,0.16,102590.4
2010-10-02 00:20:00,0.549228549877007,3.81,95,0,0.16,102592.1
2010-10-02 00:30:00,0.60160618347886,3.85,95,0,0.17,102593.8
2010-10-02 00:40:00,0.596805663512001,3.74,95,0,0.18,102595.4
2010-10-02 00:50:00,0.541831154512178,3.6,95,0,0.18,102597.1
2010-10-02 01:00:00,0.487647413609464,3.6,95,0,0.19,102598.7
2010-10-02 01:10:00,0.51753453991014,3.57,95.042,0,0.19,102600
2010-10-02 01:20:00,0.794219742892356,3.59,95.208,0,0.2,102600
2010-10-02 01:30:00,0.730564849962,3.45,95.375,0,0.2,102600
2010-10-02 01:40:00,0.60181807882449,3.25,95.542,0,0.21,102600
2010-10-02 01:50:00,0.402448754501738,3.03,95.708,0,0.21,102600
2010-10-02 02:00:00,0.67464509188165,3.01,95.875,0.03,0.22,102600
2010-10-02 02:10:00,0.719450484745128,2.96,96,0,0.22,102599.6
2010-10-02 02:20:00,0.692977633116683,2.78,96,0,0.23,102597.9
2010-10-02 02:30:00,0.841522429885264,2.78,96,0.208,0.23,102596.3
